Wavenumber,Transmission
cm^{-1},a.u.
2840.1393,0.75195
2839.1749,0.75394
2838.2105,0.75551
2837.2461,0.75716
2836.2818,0.75876
2835.3173,0.76026
2834.353,0.76186
2833.3886,0.76362
2832.4242,0.76538
2831.4598,0.76691
2830.4954,0.7681
2829.531,0.76929
2828.5666,0.77066
2827.6022,0.77223
2826.6378,0.77369
2825.6734,0.7748
2824.709,0.77591
2823.7446,0.77713
2822.7802,0.77824
2821.8158,0.77935
2820.8515,0.78031
2819.887,0.78073
2818.9227,0.78081
2817.9583,0.78115
2816.9939,0.78203
2816.0295,0.78325
2815.0651,0.78463
2814.1007,0.7862
2813.1363,0.78743
2812.1719,0.78804
2811.2075,0.78838
2810.2431,0.78884
2809.2787,0.78919
2808.3143,0.78957
2807.3499,0.79064
2806.3855,0.79209
2805.4212,0.79343
2804.4567,0.79493
2803.4924,0.79649
2802.528,0.79795
2801.5636,0.79936
2800.5992,0.80063
2799.6348,0.80155
2798.6704,0.80246
2797.706,0.8035
2796.7416,0.80461
2795.7772,0.80568
2794.8128,0.80648
2793.8484,0.80683
2792.884,0.80725
2791.9196,0.80794
2790.9552,0.80847
2789.9909,0.80897
2789.0265,0.80974
2788.0621,0.81084
2787.0977,0.81211
2786.1333,0.81314
2785.1689,0.81375
2784.2045,0.81417
2783.2401,0.8149
2782.2757,0.81605
2781.3113,0.81689
2780.3469,0.81731
2779.3825,0.81789
2778.4181,0.8185
2777.4537,0.81896
2776.4893,0.81938
2775.5249,0.81991
2774.5606,0.82053
2773.5962,0.82122
2772.6318,0.82179
2771.6674,0.82217
2770.703,0.82248
