X,Y,I,In
1.04,8.8576,0,0
1.04,8.87275,0,0
1.04,8.8879,1,2.63157894736842
1.04,8.90305,2,5.26315789473684
1.04,8.9182,2,5.26315789473684
1.04,8.93335,0,0
1.04,8.9485,1,2.63157894736842
1.04,8.96365,0,0
1.04,8.9788,0,0
1.04,8.99395,0,0
1.04,9.0091,0,0
1.04,9.02425,0,0
1.04,9.0394,1,2.63157894736842
1.04,9.05455,0,0
1.04,9.0697,0,0
1.04,9.08485,1,2.63157894736842
1.04,9.1,1,2.63157894736842
1.055,8.1,2,5.26315789473684
1.055,8.11515,1,2.63157894736842
1.055,8.1303,3,7.89473684210526
1.055,8.14545,1,2.63157894736842
1.055,8.1606,1,2.63157894736842
1.055,8.17575,0,0
1.055,8.1909,2,5.26315789473684
1.055,8.20605,0,0
1.055,8.2212,0,0
1.055,8.23635,0,0
1.055,8.2515,1,2.63157894736842
1.055,8.26665,2,5.26315789473684
1.055,8.2818,0,0
1.055,8.29695,1,2.63157894736842
1.055,8.3121,2,5.26315789473684
1.055,8.32725,0,0
1.055,8.3424,1,2.63157894736842
1.055,8.3576,0,0
1.055,8.37275,0,0
1.055,8.3879,1,2.63157894736842
1.055,8.40305,1,2.63157894736842
1.055,8.4182,1,2.63157894736842
1.055,8.43335,2,5.26315789473684
1.055,8.4485,0,0
1.055,8.46365,0,0
1.055,8.4788,1,2.63157894736842
1.055,8.49395,1,2.63157894736842
1.055,8.5091,1,2.63157894736842
1.055,8.52425,1,2.63157894736842
1.055,8.5394,0,0
1.055,8.55455,0,0
1.055,8.5697,1,2.63157894736842
1.055,8.58485,0,0
1.055,8.6,3,7.89473684210526
1.055,8.61515,0,0
1.055,8.6303,0,0
1.055,8.64545,0,0
1.055,8.6606,0,0
1.055,8.67575,1,2.63157894736842
1.055,8.6909,0,0
1.055,8.70605,0,0
1.055,8.7212,2,5.26315789473684
1.055,8.73635,1,2.63157894736842
1.055,8.7515,0,0
1.055,8.76665,1,2.63157894736842
1.055,8.7818,1,2.63157894736842
1.055,8.79695,1,2.63157894736842
1.055,8.8121,0,0
1.055,8.82725,0,0
1.055,8.8424,2,5.26315789473684
1.055,8.8576,2,5.26315789473684
1.055,8.87275,0,0
1.055,8.8879,0,0
1.055,8.90305,2,5.26315789473684
1.055,8.9182,1,2.63157894736842
1.055,8.93335,0,0
1.055,8.9485,0,0
1.055,8.96365,1,2.63157894736842
1.055,8.9788,0,0
1.055,8.99395,0,0
1.055,9.0091,0,0
1.055,9.02425,0,0
1.055,9.0394,0,0
1.055,9.05455,2,5.26315789473684
1.055,9.0697,1,2.63157894736842
1.055,9.08485,1,2.63157894736842
1.055,9.1,2,5.26315789473684
1.07,8.1,0,0
1.07,8.11515,0,0
1.07,8.1303,0,0
1.07,8.14545,1,2.63157894736842
1.07,8.1606,0,0
1.07,8.17575,0,0
1.07,8.1909,0,0
1.07,8.20605,1,2.63157894736842
1.07,8.2212,0,0
1.07,8.23635,1,2.63157894736842
1.07,8.2515,1,2.63157894736842
1.07,8.26665,1,2.63157894736842
1.07,8.2818,1,2.63157894736842
1.07,8.29695,1,2.63157894736842
1.07,8.3121,0,0
1.07,8.32725,0,0
1.07,8.3424,2,5.26315789473684
1.07,8.3576,0,0
1.07,8.37275,1,2.63157894736842
1.07,8.3879,2,5.26315789473684
1.07,8.40305,1,2.63157894736842
1.07,8.4182,0,0
1.07,8.43335,1,2.63157894736842
1.07,8.4485,1,2.63157894736842
1.07,8.46365,1,2.63157894736842
1.07,8.4788,1,2.63157894736842
1.07,8.49395,0,0
1.07,8.5091,1,2.63157894736842
1.07,8.52425,1,2.63157894736842
1.07,8.5394,0,0
1.07,8.55455,0,0
1.07,8.5697,3,7.89473684210526
1.07,8.58485,1,2.63157894736842
1.07,8.6,1,2.63157894736842
1.07,8.61515,0,0
1.07,8.6303,1,2.63157894736842
1.07,8.64545,1,2.63157894736842
1.07,8.6606,1,2.63157894736842
1.07,8.67575,1,2.63157894736842
1.07,8.6909,1,2.63157894736842
1.07,8.70605,0,0
1.07,8.7212,0,0
1.07,8.73635,0,0
1.07,8.7515,2,5.26315789473684
1.07,8.76665,0,0
1.07,8.7818,1,2.63157894736842
1.07,8.79695,1,2.63157894736842
1.07,8.8121,2,5.26315789473684
1.07,8.82725,2,5.26315789473684
1.07,8.8424,2,5.26315789473684
1.07,8.8576,0,0
1.07,8.87275,0,0
1.07,8.8879,1,2.63157894736842
1.07,8.90305,0,0
1.07,8.9182,1,2.63157894736842
1.07,8.93335,2,5.26315789473684
1.07,8.9485,2,5.26315789473684
1.07,8.96365,0,0
1.07,8.9788,1,2.63157894736842
1.07,8.99395,1,2.63157894736842
1.07,9.0091,0,0
1.07,9.02425,0,0
1.07,9.0394,0,0
1.07,9.05455,1,2.63157894736842
1.07,9.0697,0,0
1.07,9.08485,2,5.26315789473684
1.07,9.1,2,5.26315789473684
1.085,8.1,4,10.5263157894737
1.085,8.11515,1,2.63157894736842
1.085,8.1303,0,0
1.085,8.14545,2,5.26315789473684
1.085,8.1606,2,5.26315789473684
1.085,8.17575,0,0
1.085,8.1909,0,0
1.085,8.20605,0,0
1.085,8.2212,0,0
1.085,8.23635,0,0
1.085,8.2515,0,0
1.085,8.26665,0,0
1.085,8.2818,0,0
1.085,8.29695,0,0
1.085,8.3121,0,0
1.085,8.32725,0,0
1.085,8.3424,0,0
1.085,8.3576,2,5.26315789473684
1.085,8.37275,0,0
1.085,8.3879,1,2.63157894736842
1.085,8.40305,1,2.63157894736842
1.085,8.4182,0,0
1.085,8.43335,0,0
1.085,8.4485,2,5.26315789473684
1.085,8.46365,4,10.5263157894737
1.085,8.4788,1,2.63157894736842
1.085,8.49395,1,2.63157894736842
1.085,8.5091,3,7.89473684210526
1.085,8.52425,1,2.63157894736842
1.085,8.5394,2,5.26315789473684
1.085,8.55455,1,2.63157894736842
1.085,8.5697,0,0
1.085,8.58485,0,0
1.085,8.6,0,0
1.085,8.61515,1,2.63157894736842
1.085,8.6303,1,2.63157894736842
1.085,8.64545,1,2.63157894736842
1.085,8.6606,2,5.26315789473684
1.085,8.67575,0,0
1.085,8.6909,0,0
1.085,8.70605,0,0
1.085,8.7212,2,5.26315789473684
1.085,8.73635,0,0
1.085,8.7515,0,0
1.085,8.76665,0,0
1.085,8.7818,0,0
1.085,8.79695,1,2.63157894736842
1.085,8.8121,0,0
1.085,8.82725,0,0
1.085,8.8424,0,0
1.085,8.8576,0,0
1.085,8.87275,1,2.63157894736842
1.085,8.8879,1,2.63157894736842
1.085,8.90305,0,0
1.085,8.9182,1,2.63157894736842
1.085,8.93335,1,2.63157894736842
1.085,8.9485,1,2.63157894736842
1.085,8.96365,1,2.63157894736842
1.085,8.9788,0,0
1.085,8.99395,1,2.63157894736842
1.085,9.0091,1,2.63157894736842
1.085,9.02425,0,0
1.085,9.0394,1,2.63157894736842
1.085,9.05455,0,0
1.085,9.0697,1,2.63157894736842
1.085,9.08485,2,5.26315789473684
1.085,9.1,1,2.63157894736842
1.1,8.1,0,0
1.1,8.11515,1,2.63157894736842
1.1,8.1303,0,0
1.1,8.14545,0,0
1.1,8.1606,2,5.26315789473684
1.1,8.17575,0,0
1.1,8.1909,1,2.63157894736842
1.1,8.20605,1,2.63157894736842
1.1,8.2212,0,0
1.1,8.23635,0,0
1.1,8.2515,1,2.63157894736842
1.1,8.26665,0,0
1.1,8.2818,0,0
1.1,8.29695,0,0
1.1,8.3121,2,5.26315789473684
1.1,8.32725,1,2.63157894736842
1.1,8.3424,1,2.63157894736842
1.1,8.3576,0,0
1.1,8.37275,0,0
1.1,8.3879,1,2.63157894736842
1.1,8.40305,1,2.63157894736842
1.1,8.4182,1,2.63157894736842
1.1,8.43335,2,5.26315789473684
1.1,8.4485,0,0
1.1,8.46365,0,0
1.1,8.4788,2,5.26315789473684
1.1,8.49395,2,5.26315789473684
1.1,8.5091,0,0
1.1,8.52425,1,2.63157894736842
1.1,8.5394,2,5.26315789473684
1.1,8.55455,1,2.63157894736842
1.1,8.5697,1,2.63157894736842
1.1,8.58485,0,0
1.1,8.6,1,2.63157894736842
1.1,8.61515,0,0
1.1,8.6303,1,2.63157894736842
1.1,8.64545,1,2.63157894736842
1.1,8.6606,1,2.63157894736842
1.1,8.67575,0,0
1.1,8.6909,2,5.26315789473684
1.1,8.70605,1,2.63157894736842
1.1,8.7212,0,0
1.1,8.73635,2,5.26315789473684
1.1,8.7515,0,0
1.1,8.76665,0,0
1.1,8.7818,2,5.26315789473684
1.1,8.79695,0,0
1.1,8.8121,0,0
1.1,8.82725,0,0
1.1,8.8424,0,0
1.1,8.8576,1,2.63157894736842
1.1,8.87275,0,0
1.1,8.8879,1,2.63157894736842
1.1,8.90305,3,7.89473684210526
1.1,8.9182,0,0
1.1,8.93335,1,2.63157894736842
1.1,8.9485,1,2.63157894736842
1.1,8.96365,1,2.63157894736842
1.1,8.9788,2,5.26315789473684
1.1,8.99395,0,0
1.1,9.0091,2,5.26315789473684
1.1,9.02425,0,0
1.1,9.0394,0,0
1.1,9.05455,0,0
1.1,9.0697,0,0
1.1,9.08485,0,0
1.1,9.1,2,5.26315789473684
