 e norm nbkg flat fbkg nder nsec
 7115.9924 0.40285712E-01 0.40285720E-01 0.40285720E-01 0.40285720E-01 0.93719145E-02 0.78735777E-02
 7116.0989 0.41284616E-01 0.41284624E-01 0.41284624E-01 0.41284624E-01 0.10788053E-01 0.19738514E-01
 7116.2020 0.42546510E-01 0.42546519E-01 0.42546519E-01 0.42546519E-01 0.13508416E-01 0.21684695E-01
 7116.3019 0.44027122E-01 0.44027131E-01 0.44027131E-01 0.44027131E-01 0.15190523E-01 0.55907717E-02
 7116.3985 0.45531114E-01 0.45531123E-01 0.45531123E-01 0.45531123E-01 0.14606880E-01 0.31649971E-02
 7116.4951 0.46849303E-01 0.46849312E-01 0.46849312E-01 0.46849312E-01 0.15802029E-01 0.15743830E-01
 7116.5966 0.48661938E-01 0.48661948E-01 0.48661948E-01 0.48661948E-01 0.17726174E-01 0.11423095E-01
 7116.6981 0.50448531E-01 0.50448541E-01 0.50448541E-01 0.50448541E-01 0.18121443E-01 0.10459519E-01
 7116.7980 0.52311850E-01 0.52311861E-01 0.52311861E-01 0.52311861E-01 0.19832867E-01 0.20453462E-01
 7116.8963 0.54378315E-01 0.54378326E-01 0.54378326E-01 0.54378326E-01 0.22174194E-01 0.24634548E-01
 7116.9962 0.56705667E-01 0.56705678E-01 0.56705678E-01 0.56705678E-01 0.24714203E-01 0.14252705E-01
 7117.0977 0.59356521E-01 0.59356533E-01 0.59356533E-01 0.59356533E-01 0.25045131E-01 0.54982311E-02
 7117.1993 0.61791707E-01 0.61791719E-01 0.61791719E-01 0.61791719E-01 0.25830756E-01 0.20333697E-01
 7117.2959 0.64475350E-01 0.64475363E-01 0.64475363E-01 0.64475363E-01 0.29074619E-01 0.26721175E-01
 7117.3942 0.67458292E-01 0.67458306E-01 0.67458306E-01 0.67458306E-01 0.31038659E-01 0.14272494E-01
 7117.4973 0.70728244E-01 0.70728258E-01 0.70728258E-01 0.70728258E-01 0.31949884E-01 0.14965462E-01
 7117.5973 0.73947282E-01 0.73947296E-01 0.73947296E-01 0.73947296E-01 0.34078130E-01 0.32728744E-01
 7117.6972 0.77538042E-01 0.77538058E-01 0.77538058E-01 0.77538058E-01 0.38490037E-01 0.37336060E-01
 7117.7954 0.81575891E-01 0.81575908E-01 0.81575908E-01 0.81575908E-01 0.41478025E-01 0.18514717E-01
 7117.8954 0.85759111E-01 0.85759128E-01 0.85759128E-01 0.85759128E-01 0.42159709E-01 0.15088587E-01
 7117.9986 0.90139498E-01 0.90139516E-01 0.90139516E-01 0.90139516E-01 0.44542864E-01 0.34812082E-01
 7118.1001 0.94880020E-01 0.94880039E-01 0.94880039E-01 0.94880039E-01 0.49288075E-01 0.41090224E-01
 7118.2001 0.10007090 0.10007092 0.10007092 0.10007092 0.52822421E-01 0.32424524E-01
 7118.2984 0.10535080 0.10535082 0.10535082 0.10535082 0.55715458E-01 0.23891167E-01
 7118.3950 0.11093290 0.11093293 0.11093293 0.11093293 0.57480123E-01 0.16509362E-01
 7118.4950 0.11665133 0.11665136 0.11665136 0.11665136 0.58961182E-01 0.20588951E-01
 7118.5965 0.12281476 0.12281479 0.12281479 0.12281479 0.61629209E-01 0.25100005E-01
 7118.6981 0.12917223 0.12917226 0.12917226 0.12917226 0.64060625E-01 0.33930874E-01
 7118.7981 0.13572503 0.13572505 0.13572505 0.13572505 0.68467366E-01 0.40857742E-01
 7118.8948 0.14263442 0.14263445 0.14263445 0.14263445 0.72094156E-01 0.28518289E-01
 7118.9947 0.14990076 0.14990079 0.14990079 0.14990079 0.74074860E-01 0.26916101E-01
 7119.0963 0.15756413 0.15756417 0.15756417 0.15756417 0.77519069E-01 0.22605305E-01
 7119.1946 0.16539806 0.16539809 0.16539809 0.16539809 0.78594022E-01 0.10909901E-02
 7119.2946 0.17314807 0.17314811 0.17314811 0.17314811 0.77735395E-01 0.49107397E-02
 7119.3995 0.18132177 0.18132180 0.18132180 0.18132180 0.79599962E-01 0.29257038E-01
 7119.5011 0.18958467 0.18958471 0.18958471 0.18958471 0.83776681E-01 0.34842585E-01
 7119.5994 0.19807208 0.19807212 0.19807212 0.19807212 0.86566389E-01 0.14730291E-01
 7119.7010 0.20689327 0.20689331 0.20689331 0.20689331 0.86721944E-01 0.13522774E-01
 7119.8010 0.21555453 0.21555457 0.21555457 0.21555457 0.89292472E-01 0.18751656E-01
 7119.8977 0.22445531 0.22445536 0.22445536 0.22445536 0.90410019E-01 0.98573972E-02
 7119.9960 0.23318864 0.23318869 0.23318869 0.23318869 0.91215118E-01 0.14600508E-02
 7120.0960 0.24254601 0.24254606 0.24254606 0.24254606 0.90699591E-01 -0.23599279E-02
 7120.1960 0.25132629 0.25132634 0.25132634 0.25132634 0.90743191E-01 0.13736030E-01
 7120.2944 0.26054419 0.26054425 0.26054425 0.26054425 0.93424023E-01 0.81428058E-02
 7120.3944 0.26985676 0.26985681 0.26985681 0.26985681 0.92358301E-01 -0.67204687E-02
 7120.4944 0.27901521 0.27901526 0.27901526 0.27901526 0.92079976E-01 0.36421676E-02
 7120.5960 0.28842358 0.28842364 0.28842364 0.28842364 0.93092700E-01 0.42579192E-02
 7120.6993 0.29809204 0.29809210 0.29809210 0.29809210 0.92952522E-01 -0.67699412E-02
 7120.8009 0.30747225 0.30747231 0.30747231 0.30747231 0.91705343E-01 0.29753006E-04
 7120.9026 0.31673528 0.31673534 0.31673534 0.31673534 0.92958570E-01 0.23840201E-01
 7121.0026 0.32621846 0.32621852 0.32621852 0.32621852 0.96513005E-01 0.37664757E-01
 7121.1010 0.33588240 0.33588247 0.33588247 0.33588247 0.10043084 0.35966737E-01
 7121.1977 0.34581402 0.34581409 0.34581409 0.34581409 0.10353065 0.13119918E-01
 7121.2945 0.35591361 0.35591369 0.35591369 0.35591369 0.10296930 0.27960361E-02
